screen_name,profile_image_url,location,created_time,text
白my的睫毛,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/859950d7ly8hnalc9tabuj20u00u0n0j.jpg?KID=imgbed,tva&Expires=1718273237&ssig=sFI1gykPBj",广东 广州,Tue Aug 11 21:45:58  2020,晚好~
我真的好爱吃炸土豆,"https://tvax2.sinaimg.cn/crop.0.0.981.981.50/e6de3a0aly8hlutffsmdlj20r90r975t.jpg?KID=imgbed,tva&Expires=1718273237&ssig=QznvpL9f3S",其他,Tue Aug 11 21:41:32  2020,[兔子]好听好听！循环了一下午
透明的人们,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/b269c1f6ly8g45o4fs17oj20ro0ro40v.jpg?KID=imgbed,tva&Expires=1718273237&ssig=Kd02LUUgZp",天津,Tue Aug 11 15:35:51  2020,听的过来
阿语Candy,"https://tvax1.sinaimg.cn/crop.0.0.960.960.50/007wH76rly8hltdzl4u5hj30qo0qowgw.jpg?KID=imgbed,tva&Expires=1718273237&ssig=PACMNW5G4L",浙江,Tue Aug 11 09:29:20  2020,早
阿斯加德无业游民_,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.50/00754IHZly8gnag9ale6ij30ru0ruabc.jpg?KID=imgbed,tva&Expires=1718273237&ssig=mScBXtDQ1K",其他,Tue Aug 11 08:04:23  2020,猫宁
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273237&ssig=CFeRc1i6qx",福建 厦门,Tue Aug 11 07:39:25  2020,[给你小心心]
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273237&ssig=CFeRc1i6qx",福建 厦门,Tue Aug 11 07:39:19  2020,多来点哈哈哈哈
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273237&ssig=CFeRc1i6qx",福建 厦门,Tue Aug 11 07:39:10  2020,夸
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273237&ssig=CFeRc1i6qx",福建 厦门,Tue Aug 11 07:39:04  2020,我太爱了
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273237&ssig=CFeRc1i6qx",福建 厦门,Tue Aug 11 07:39:00  2020,吹爆戏腔
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273237&ssig=CFeRc1i6qx",福建 厦门,Tue Aug 11 07:38:48  2020,早
凌水幽藜,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/006L3OBsly8gqgsg7irhaj30ro0ro769.jpg?KID=imgbed,tva&Expires=1718273237&ssig=Up5gCAhkuz",河南,Tue Aug 11 06:50:06  2020,好的
C贰家的流浪猫yxw,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/ba126f78ly8gn9pzj2j6gj20ro0ro75k.jpg?KID=imgbed,tva&Expires=1718273237&ssig=K7AvWhWPOi",上海 浦东新区,Tue Aug 11 06:05:08  2020,[米奇比心][米奇比心][米奇比心][米奇比心][米奇比心][米奇比心][米奇比心][米奇比心]
孤城空辽阔,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0061DWt7ly8hntzctsdhxj30u00u041u.jpg?KID=imgbed,tva&Expires=1718273237&ssig=zE0PxfsHoY",海外 克罗地亚,Tue Aug 11 03:08:32  2020,好听
Ces贰婶今天营业了没_,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/006vC5Edly8gbdplf4o74j30e80e8js2.jpg?KID=imgbed,tva&Expires=1718273237&ssig=0GVk7edxDN",其他,Tue Aug 11 03:07:41  2020,晚安
Ces贰婶今天营业了没_,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/006vC5Edly8gbdplf4o74j30e80e8js2.jpg?KID=imgbed,tva&Expires=1718273237&ssig=0GVk7edxDN",其他,Tue Aug 11 03:07:38  2020,好听
茌杝Li_,"https://tvax2.sinaimg.cn/crop.0.0.906.906.50/0076mjuZly8gyxb9mcumuj30p60p6gmw.jpg?KID=imgbed,tva&Expires=1718273237&ssig=hm3Px5yMft",其他,Tue Aug 11 01:51:51  2020,晚安
riki_甘甘贰贰贰,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006vcpOEly8hqh74yhrh4j30u00u078t.jpg?KID=imgbed,tva&Expires=1718273237&ssig=tr%2FAAIaCOy",广东 广州,Tue Aug 11 00:02:03  2020,晚安
自信宝宝,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007pGdDcly8gy8x930vlbj30u00u0dj8.jpg?KID=imgbed,tva&Expires=1718273237&ssig=2qXvEAeO6X",其他,Mon Aug 10 23:34:30  2020,啊啊啊！
璎玦_rps档案室,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006kwE2kly8hpsnnyyzd8j30u00u0gnf.jpg?KID=imgbed,tva&Expires=1718273239&ssig=Yay3NtppGd",其他,Mon Aug 10 21:55:10  2020,咚咚咚！
璎玦_rps档案室,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006kwE2kly8hpsnnyyzd8j30u00u0gnf.jpg?KID=imgbed,tva&Expires=1718273239&ssig=Yay3NtppGd",其他,Mon Aug 10 21:55:07  2020,咚咚咚
钟离梦昇,"https://tvax2.sinaimg.cn/crop.0.0.1068.1068.50/005HNniYly8gw5rpit56sj30to0tojvm.jpg?KID=imgbed,tva&Expires=1718273239&ssig=bxgiPmmUff",辽宁 沈阳,Mon Aug 10 21:36:23  2020,期待十一可以允许出省[允悲]
钟离梦昇,"https://tvax2.sinaimg.cn/crop.0.0.1068.1068.50/005HNniYly8gw5rpit56sj30to0tojvm.jpg?KID=imgbed,tva&Expires=1718273239&ssig=bxgiPmmUff",辽宁 沈阳,Mon Aug 10 21:36:03  2020,我们现在一周可以出去一次了
钟离梦昇,"https://tvax2.sinaimg.cn/crop.0.0.1068.1068.50/005HNniYly8gw5rpit56sj30to0tojvm.jpg?KID=imgbed,tva&Expires=1718273239&ssig=bxgiPmmUff",辽宁 沈阳,Mon Aug 10 21:35:47  2020,晚好啊
Bless_心想事成好运连连版,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006UGqQCly8hoyzw00rgfj30u00u0abp.jpg?KID=imgbed,tva&Expires=1718273239&ssig=BGAs8zFbT7",河北,Mon Aug 10 20:18:01  2020,听说我再互动一次就是铁粉了[二哈]
柒梦笙歌,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/be6cd731ly8gzkdhdkkh8j20u00u0gm9.jpg?KID=imgbed,tva&Expires=1718273239&ssig=gQUChC8x3k",其他,Mon Aug 10 19:24:37  2020,[喵喵]
柒梦笙歌,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/be6cd731ly8gzkdhdkkh8j20u00u0gm9.jpg?KID=imgbed,tva&Expires=1718273239&ssig=gQUChC8x3k",其他,Mon Aug 10 19:24:25  2020,歌在网易先听了！！！！超好听！
灵筠Yy,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/007ls41Oly8hlzw43df8dj30u00u00vv.jpg?KID=imgbed,tva&Expires=1718273239&ssig=b6ey89vnqG",其他,Mon Aug 10 18:39:00  2020,期末冲冲冲！国庆就能见你了！！！
灵筠Yy,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/007ls41Oly8hlzw43df8dj30u00u00vv.jpg?KID=imgbed,tva&Expires=1718273239&ssig=b6ey89vnqG",其他,Mon Aug 10 18:38:31  2020,我开学了[二哈]
灵筠Yy,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/007ls41Oly8hlzw43df8dj30u00u00vv.jpg?KID=imgbed,tva&Expires=1718273239&ssig=b6ey89vnqG",其他,Mon Aug 10 18:38:24  2020,好
灵筠Yy,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/007ls41Oly8hlzw43df8dj30u00u00vv.jpg?KID=imgbed,tva&Expires=1718273239&ssig=b6ey89vnqG",其他,Mon Aug 10 18:38:21  2020,晚
灵筠Yy,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/007ls41Oly8hlzw43df8dj30u00u00vv.jpg?KID=imgbed,tva&Expires=1718273239&ssig=b6ey89vnqG",其他,Mon Aug 10 18:38:18  2020,中
灵筠Yy,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/007ls41Oly8hlzw43df8dj30u00u00vv.jpg?KID=imgbed,tva&Expires=1718273239&ssig=b6ey89vnqG",其他,Mon Aug 10 18:38:10  2020,早
我真的好爱吃炸土豆,"https://tvax2.sinaimg.cn/crop.0.0.981.981.50/e6de3a0aly8hlutffsmdlj20r90r975t.jpg?KID=imgbed,tva&Expires=1718273239&ssig=w3eEtolGni",其他,Mon Aug 10 16:45:18  2020,蔡老师开始疯狂补作业了[doge]
Fashion-radish,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006CFvYTly8hh02gv9o5hj30u00u041u.jpg?KID=imgbed,tva&Expires=1718273239&ssig=oY4ER1jkGy",海外,Mon Aug 10 16:02:55  2020,好好听啊[好喜欢][好喜欢][好喜欢]
_T0P6,"https://tvax4.sinaimg.cn/crop.0.0.1000.1000.50/007SRJ0Bly8h5vkke12gyj30rs0rs75z.jpg?KID=imgbed,tva&Expires=1718273239&ssig=KZ0Rp62eD1",海外 其他,Mon Aug 10 15:35:00  2020,[并不简单]
量贩起司,"https://tvax2.sinaimg.cn/crop.0.0.700.700.50/006V4EICly8h3ltdpgt1qj30jg0jg40u.jpg?KID=imgbed,tva&Expires=1718273239&ssig=ph13gPq4VV",河北,Mon Aug 10 15:23:28  2020,哦哦哦哦戏腔太可以了
陳七大少,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0080HpVQly8hb4hgyvhxsj30u00u077i.jpg?KID=imgbed,tva&Expires=1718273241&ssig=r%2BKrPchdm5",山东 潍坊,Mon Aug 10 12:54:54  2020,！最近超高产！夸！
琳琳等于圈圈,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/93374588ly8gytfi6apl9j20u00u1mxr.jpg?KID=imgbed,tva&Expires=1718273241&ssig=z3ecouUm9d",广东,Mon Aug 10 10:15:35  2020,早呀
灵LING_,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0063XlyIly8hix94na6gvj30u00u0juf.jpg?KID=imgbed,tva&Expires=1718273241&ssig=pV%2FXdTZRHh",贵州 贵阳,Mon Aug 10 10:12:18  2020,就是那啥 词有点难记[二哈]
灵LING_,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0063XlyIly8hix94na6gvj30u00u0juf.jpg?KID=imgbed,tva&Expires=1718273241&ssig=pV%2FXdTZRHh",贵州 贵阳,Mon Aug 10 10:11:46  2020,吹爆婶儿！
灵LING_,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0063XlyIly8hix94na6gvj30u00u0juf.jpg?KID=imgbed,tva&Expires=1718273241&ssig=pV%2FXdTZRHh",贵州 贵阳,Mon Aug 10 10:11:39  2020,戏腔超好听！
阿语Candy,"https://tvax1.sinaimg.cn/crop.0.0.960.960.50/007wH76rly8hltdzl4u5hj30qo0qowgw.jpg?KID=imgbed,tva&Expires=1718273241&ssig=O7G3pvvc48",浙江,Mon Aug 10 09:56:43  2020,早
云卿卿r,"https://tvax4.sinaimg.cn/crop.0.0.928.928.50/006Bzj94ly8hn6nzrk4b9j30ps0ps417.jpg?KID=imgbed,tva&Expires=1718273241&ssig=CBrGET%2BE0V",海外,Mon Aug 10 09:50:02  2020,头秃
云卿卿r,"https://tvax4.sinaimg.cn/crop.0.0.928.928.50/006Bzj94ly8hn6nzrk4b9j30ps0ps417.jpg?KID=imgbed,tva&Expires=1718273241&ssig=CBrGET%2BE0V",海外,Mon Aug 10 09:49:58  2020,回安徽去的路上
云卿卿r,"https://tvax4.sinaimg.cn/crop.0.0.928.928.50/006Bzj94ly8hn6nzrk4b9j30ps0ps417.jpg?KID=imgbed,tva&Expires=1718273241&ssig=CBrGET%2BE0V",海外,Mon Aug 10 09:49:41  2020,好
云卿卿r,"https://tvax4.sinaimg.cn/crop.0.0.928.928.50/006Bzj94ly8hn6nzrk4b9j30ps0ps417.jpg?KID=imgbed,tva&Expires=1718273241&ssig=CBrGET%2BE0V",海外,Mon Aug 10 09:49:38  2020,晚
云卿卿r,"https://tvax4.sinaimg.cn/crop.0.0.928.928.50/006Bzj94ly8hn6nzrk4b9j30ps0ps417.jpg?KID=imgbed,tva&Expires=1718273241&ssig=CBrGET%2BE0V",海外,Mon Aug 10 09:49:35  2020,中
云卿卿r,"https://tvax4.sinaimg.cn/crop.0.0.928.928.50/006Bzj94ly8hn6nzrk4b9j30ps0ps417.jpg?KID=imgbed,tva&Expires=1718273241&ssig=CBrGET%2BE0V",海外,Mon Aug 10 09:49:29  2020,早
君安安啊,"https://tvax4.sinaimg.cn/crop.0.0.996.996.50/0069z1C1ly8gnnmxq8jgwj30ro0roq5e.jpg?KID=imgbed,tva&Expires=1718273241&ssig=KqCp6%2FaO%2FC",浙江,Mon Aug 10 08:43:45  2020,早早早
MD_虞阿笙呀,"https://tvax4.sinaimg.cn/crop.0.0.840.840.50/006MAp4ely8hbjfq5g8v7j30nc0ncjs9.jpg?KID=imgbed,tva&Expires=1718273241&ssig=ypGX3kV9kj",浙江 宁波,Mon Aug 10 08:37:12  2020,早呢
河音贰扬_E,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/0074nYCTly8ghq4wywnx5j30ro0rodho.jpg?KID=imgbed,tva&Expires=1718273241&ssig=VIM6ubbFxP",江苏 徐州,Mon Aug 10 07:47:11  2020,好多歌好多歌好喜欢好喜欢
宣小包,"https://tvax1.sinaimg.cn/crop.0.0.100.100.50/0089sJnAly8gfl3rphjnij302s02s742.jpg?KID=imgbed,tva&Expires=1718273241&ssig=1kmxAxuGi1",其他,Mon Aug 10 07:41:06  2020,这首歌真的好好听[太开心][太开心][太开心]不过贰婶发微博之前我已经在wyy单曲循环上了哈哈哈哈
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273241&ssig=jNBhFquwPh",福建 厦门,Mon Aug 10 07:00:50  2020,[doge]扶我起来我还能战
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273241&ssig=jNBhFquwPh",福建 厦门,Mon Aug 10 07:00:27  2020,人没了哈哈哈哈哈哈
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273241&ssig=jNBhFquwPh",福建 厦门,Mon Aug 10 07:00:21  2020,每天就想睡睡睡[二哈]
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273242&ssig=MXcM7sDfs3",福建 厦门,Mon Aug 10 07:00:09  2020,还是很困哈哈哈哈
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273242&ssig=MXcM7sDfs3",福建 厦门,Mon Aug 10 06:59:57  2020,[给你小心心]
凌凌凌凌凌w,"https://tvax3.sinaimg.cn/crop.0.0.700.700.50/005O63wbly8hne3nqb1luj30jg0jg401.jpg?KID=imgbed,tva&Expires=1718273242&ssig=MXcM7sDfs3",福建 厦门,Mon Aug 10 06:59:52  2020,早
婉洛洛洛洛_是个贰货啊,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/d8224abaly8hdoju66twwj20u00u0jtf.jpg?KID=imgbed,tva&Expires=1718273242&ssig=hEdhQz1F2L",北京,Mon Aug 10 03:23:56  2020,虽然昨天这时候没睡，但竟然没看到[允悲]
孤城空辽阔,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/0061DWt7ly8hntzctsdhxj30u00u041u.jpg?KID=imgbed,tva&Expires=1718273242&ssig=2F42F4WfFC",海外 克罗地亚,Mon Aug 10 02:31:05  2020,晚安！
胖花卷的世界,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/006vGA90ly8gnxumxp5j5j30ro0ro76w.jpg?KID=imgbed,tva&Expires=1718273242&ssig=gKMp7QWhq8",其他,Mon Aug 10 02:05:57  2020,这有些人啊，戏腔比平时唱歌都攻，太杀人了
墨小鸢丶,"https://tvax2.sinaimg.cn/crop.0.0.940.940.50/b895d374ly8h6gfi5js44j20q40q4dgg.jpg?KID=imgbed,tva&Expires=1718273242&ssig=UEx5sqjBxH",其他,Mon Aug 10 01:57:16  2020,[米奇比心]
胖花卷的世界,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/006vGA90ly8gnxumxp5j5j30ro0ro76w.jpg?KID=imgbed,tva&Expires=1718273242&ssig=gKMp7QWhq8",其他,Mon Aug 10 01:50:59  2020,好家伙晚安歌单+1
